Drug ID,Clone ID,Human-Assigned Class for Unperturbed Experiment,Within-phenotype adjusted distance to unperturbed,z-scored SLF34.1,z-scored SLF34.2,z-scored SLF34.3,z-scored SLF34.4,z-scored SLF34.5,z-scored SLF34.6,z-scored SLF34.7,z-scored SLF34.8,z-scored SLF34.9,z-scored SLF34.10,z-scored SLF34.11,z-scored SLF34.12,z-scored SLF34.13,z-scored SLF34.14,z-scored SLF34.15,z-scored SLF34.16,z-scored SLF34.17,z-scored SLF34.18,z-scored SLF34.19,z-scored SLF34.20,z-scored SLF34.21,z-scored SLF34.22,z-scored SLF34.23,z-scored SLF34.24,z-scored SLF34.25,z-scored SLF34.26,z-scored SLF34.27,z-scored SLF34.28,z-scored SLF34.29,z-scored SLF34.30,z-scored SLF34.31,z-scored SLF34.32,z-scored SLF34.33,z-scored SLF34.34,z-scored SLF34.35,z-scored SLF34.36,z-scored SLF34.37,z-scored SLF34.38,z-scored SLF34.39,z-scored SLF34.40,z-scored SLF34.41,z-scored SLF34.42,z-scored SLF34.43,z-scored SLF34.44,z-scored SLF34.45,z-scored SLF34.46,z-scored SLF34.47,z-scored SLF34.48,z-scored SLF34.49,z-scored SLF34.50,z-scored SLF34.51,z-scored SLF34.52,z-scored SLF34.53,z-scored SLF34.54,z-scored SLF34.55,z-scored SLF34.56,z-scored SLF34.57,z-scored SLF34.58,z-scored SLF34.59,z-scored SLF34.60,z-scored SLF34.61,z-scored SLF34.62,z-scored SLF34.63,z-scored SLF34.64,z-scored SLF34.65,z-scored SLF34.66,z-scored SLF34.67,z-scored SLF34.68,z-scored SLF34.69,z-scored SLF34.70,z-scored SLF34.71,z-scored SLF34.72,z-scored SLF34.73,z-scored SLF34.74,z-scored SLF34.75,z-scored SLF34.76,z-scored SLF34.77,z-scored SLF34.78,z-scored SLF34.79,z-scored SLF34.80,z-scored SLF34.81,z-scored SLF34.82,z-scored SLF34.83,z-scored SLF34.84,z-scored SLF34.85,z-scored SLF34.86,z-scored SLF34.87,z-scored SLF34.88,z-scored SLF34.89,z-scored SLF34.90,z-scored SLF34.91,z-scored SLF34.92,z-scored SLF34.93,z-scored SLF34.94,z-scored SLF34.95,z-scored SLF34.96,z-scored SLF34.97,z-scored SLF34.98,z-scored SLF34.99,z-scored SLF34.100,z-scored SLF34.101,z-scored SLF34.102,z-scored SLF34.103,z-scored SLF34.104,z-scored SLF34.105,z-scored SLF34.106,z-scored SLF34.107,z-scored SLF34.108,z-scored SLF34.109,z-scored SLF34.110,z-scored SLF34.111,z-scored SLF34.112,z-scored SLF34.113,z-scored SLF34.114,z-scored SLF34.115,z-scored SLF34.116,z-scored SLF34.117
3,47,structured cytoplasm,0.197285147,0.022854179,-0.22683075,0.477066203,0.645457769,0.119188653,0.43791024,0.082311674,0.040891886,0.045111942,-0.019727632,-0.264878347,0.685969206,0.08537314,-0.213848203,0.535841791,0.678203635,0.220524172,0.388681398,0.027281488,-0.029239412,0.149916494,-0.125254501,-0.496102504,0.683383304,0.101812132,-0.169421434,0.639286399,0.68900699,0.219184692,0.371986357,0.01410554,-0.037311754,0.16324955,-0.11812027,-0.569638634,0.637923625,0.101985483,-0.1339951,0.721883486,0.71992656,0.180992044,0.37308793,0.017347688,-0.023357284,0.138462448,-0.072602131,-0.554530682,0.591038721,0.098261117,-0.064592336,0.694830224,0.676364742,0.142187085,0.344184608,0.01897039,-0.012096419,0.10994516,-0.026166563,-0.49452465,0.546023919,0.092626889,0.048321016,0.635600012,0.670501455,0.097488166,0.334920343,0.024105008,0.003338099,0.079714929,0.024763578,-0.402656567,0.510915773,-0.451458744,-0.176092348,-0.267654764,-0.128004804,-0.376424085,-0.204236397,0.122403081,-0.003003421,0.607218279,-0.221606969,-0.121908094,-0.223341519,-0.1501986,0.501151005,0.562626011,0.564468946,-0.426975324,-0.652726152,0.282125749,-0.295865349,-0.279023846,0.32065045,-0.333138496,-0.303769975,0.309116382,-0.336118331,-0.269383778,0.246211169,-0.116763591,-0.329771076,0.350924091,-0.290451637,-0.386983093,0.463765673,-0.266926176,-0.499769019,-0.30143406,0.320455066,0.413984873,0.036215474,0.463066574,0.251557295,0.649590945,-0.350917827,-0.062761217
3,48,ER,0.349872872,0.908756344,-0.453116343,0.561805679,-0.652676646,0.781974529,-0.80874706,-0.95027087,-0.913920387,0.871116058,-0.880350074,-0.928743043,-0.941252781,0.890011657,-0.405775276,0.514686206,-0.672689955,0.734869112,-0.785270873,-0.928374707,-0.886731799,0.838144229,-0.847953291,-0.909497705,-0.975201161,0.881709475,-0.460850848,0.592737241,-0.674748414,0.733445404,-0.772148542,-0.91923679,-0.878889468,0.836413937,-0.857025044,-0.899250011,-1.005796945,0.880470744,-0.532110874,0.538955026,-0.680942563,0.749658885,-0.76522295,-0.916386951,-0.880481863,0.847921255,-0.879798385,-0.880651043,-1.02570691,0.882481804,-0.625314093,0.456995074,-0.68009478,0.77218915,-0.759862858,-0.916801847,-0.885660751,0.863952276,-0.907103933,-0.907463485,-1.033336135,0.885592533,-0.684694474,0.377760456,-0.667183634,0.794993548,-0.751393096,-0.917296479,-0.89068656,0.878646104,-0.928986599,-0.911841087,-1.034269641,-0.509077988,-0.171184713,0.396330907,-0.004018152,-0.564611336,-0.185646128,0.39968696,-0.83561309,0.068492945,0.223624616,0.339497839,1.123550931,0.743175343,-0.279344665,-0.310206461,-0.318908476,0.070917149,0.619996289,0.640544498,-0.608998449,-0.624343636,0.606210129,-0.589226783,-0.598290839,0.575234547,-0.556482103,-0.559608875,0.787907263,-0.823800653,-0.73897483,0.685814629,-0.704855464,-0.676098779,0.734239294,-0.754987633,-0.699877973,-0.307417681,0.752811398,-0.475050674,0.240662711,0.981030994,0.612490395,0.616716299,-0.481369662,-0.43854672
4,1,nucleoplasm,0.519276431,0.293282363,-0.064724498,-0.316161159,-0.538827424,0.093259543,-0.557215385,-0.345042293,-0.304606238,0.172979417,-0.139554245,0.424954449,-0.844281164,0.133969958,-0.098756143,-0.204094643,-0.529305295,-0.018401231,-0.522534106,-0.250440711,-0.207974763,0.011551554,-0.039351763,0.415430539,-0.790420776,0.110593109,-0.177205801,-0.019315851,-0.517566235,0.004473241,-0.514592497,-0.249634879,-0.214203609,0.011469396,-0.077154049,0.358001798,-0.722422379,0.113389868,-0.283105354,0.183241281,-0.517528522,0.064748861,-0.515840665,-0.265934578,-0.239386152,0.046487114,-0.144395847,0.291559259,-0.667859976,0.121420131,-0.404771,0.315378561,-0.515750807,0.124970203,-0.514495737,-0.277975535,-0.261212314,0.086867698,-0.208666434,0.186816715,-0.612968763,0.141100805,-0.510700784,0.378592168,-0.512617865,0.188309238,-0.511997222,-0.293183335,-0.286236485,0.135840297,-0.273329252,0.056649686,-0.569800568,0.752097849,1.150289446,0.640023967,-0.217786122,-0.358260836,-0.203158119,0.61195531,0.463513665,-0.321917757,-0.157123354,-0.370594898,-0.444054839,0.957004226,-0.301324791,-0.148797211,-0.158947248,-0.397165791,1.273252834,-0.00380954,0.11053095,-0.081576954,-0.080002624,0.210491483,-0.009420446,0.184645292,-0.110227246,-0.30615081,-0.566245646,0.586083068,0.417769704,-0.344485235,0.170515477,0.342405966,-0.479219147,0.69816766,0.253015535,0.032086492,1.136567195,-0.640041409,0.821383778,1.077566211,1.612536973,0.35613037,0.113959322,0.29861464
4,2,structured cytoplasm,0.261058969,0.469043898,-0.381732775,0.567990284,0.093040288,0.512252314,-0.142805763,-0.411532731,-0.438946467,0.497513738,-0.483678723,-0.640551578,0.203212348,0.49133903,-0.333220398,0.583917478,0.033707843,0.500093745,-0.191613152,-0.432809634,-0.451150444,0.513186176,-0.485191514,-0.695949329,0.150143527,0.495140749,-0.319313408,0.641631223,0.013943518,0.471165583,-0.203929901,-0.436187369,-0.442746697,0.494381488,-0.454055606,-0.652429912,0.075758288,0.491002095,-0.290565047,0.616898948,0.001843253,0.450467311,-0.211263131,-0.430985897,-0.432507823,0.478873946,-0.426486363,-0.589111196,0.025489116,0.487583724,-0.257320762,0.541497424,-0.010284851,0.435262791,-0.219125035,-0.427514728,-0.42596285,0.465948397,-0.40441954,-0.519631556,-0.01505467,0.482817359,-0.188248032,0.46641893,0.015063683,0.415991382,-0.211140044,-0.42088194,-0.416627924,0.451168451,-0.37861923,-0.441054753,-0.041040022,-0.493624953,-0.167242514,-0.076174765,0.334425501,-0.231178519,-0.382366531,-0.874047981,-0.372934852,-0.070535317,0.215793588,-0.043546024,0.27765558,0.145084836,0.352717622,0.479555495,0.483507721,-0.313511044,-0.385176639,0.51291042,-0.486818973,-0.506130405,0.510712401,-0.49160355,-0.508662806,0.493169961,-0.48855702,-0.47294242,0.590588405,-0.607639735,-0.580107536,0.65180185,-0.685902325,-0.649954968,0.680553373,-0.638471272,-0.667285132,-0.131112063,-1.13131108,-0.673337308,-0.978089327,-1.049375045,-1.221935319,-0.974460934,0.481997977,0.27878499
4,3,nucleoli and cytoplasm,0.268570662,-0.344228748,-0.250476519,0.506077989,0.716647803,0.028512559,0.739535639,0.455137485,0.3309708,-0.148566641,0.098526773,-0.407451593,1.112165617,-0.255128884,-0.164575566,0.502203875,0.768841044,0.056123332,0.683132543,0.391260334,0.284031131,-0.073480662,0.079703881,-0.431736957,1.025944235,-0.231877643,-0.054526237,0.521899937,0.716955618,-0.016761183,0.625487441,0.371058775,0.294381758,-0.117073326,0.168527721,-0.322007649,0.92487704,-0.236632402,0.08579978,0.495111225,0.660431936,-0.107096615,0.579807869,0.373901788,0.320496759,-0.185449409,0.273497206,-0.172494019,0.844477377,-0.250088216,0.266873226,0.42591225,0.622210978,-0.195869143,0.54947965,0.384645937,0.35000637,-0.249915597,0.370490578,-0.008822653,0.785806069,-0.264536973,0.462010853,0.358119578,0.611116115,-0.275545012,0.532346973,0.395621513,0.37608566,-0.307779489,0.455332149,0.158679916,0.739063108,-0.442056566,-0.157439162,-0.161810063,0.61891889,0.177791457,-0.338482999,-0.780518203,0.151075215,0.598431712,-0.255545127,0.07541039,-0.234863486,0.009437803,0.348037678,0.36702967,0.3659804,0.042292172,-1.156931515,0.257029317,-0.276476124,-0.255133035,0.27565102,-0.299665677,-0.260412344,0.284719072,-0.316429071,-0.238811869,0.64693528,-0.62503327,-0.627758211,0.536900547,-0.510966682,-0.539088585,0.587554145,-0.520132222,-0.577873784,-0.200523362,-1.060078702,-0.061570952,-0.850769356,-1.055922125,-1.163538883,-0.799531158,0.1408053,0.251846982
4,4,cytoskeleton,0.231986107,-0.459002059,-0.011898228,-0.312988729,-0.218041439,-0.420656696,0.109237414,0.475067486,0.469802728,-0.498833707,0.502368057,0.606681053,0.567082977,-0.446855972,-0.04718546,-0.241658436,-0.177120901,-0.325500134,0.111540294,0.453171381,0.425948538,-0.452579921,0.438756345,0.530610016,0.601707922,-0.454354372,0.003499459,-0.22748445,-0.129643102,-0.324515613,0.143624915,0.463613201,0.434712954,-0.451512072,0.452294417,0.482392876,0.630599959,-0.456014638,0.03875465,-0.131083276,-0.085351452,-0.318546452,0.161013382,0.461825027,0.433756505,-0.446402364,0.455215475,0.436814098,0.644026649,-0.490119925,0.178275929,0.019877677,0.078842126,-0.39425124,0.269750518,0.510601651,0.492725548,-0.506308955,0.536847456,0.4404359,0.674078979,-0.501515291,0.182392926,0.140768467,0.100385798,-0.414367912,0.290268542,0.523249499,0.508962998,-0.523893463,0.558564001,0.405741433,0.690266412,0.146534765,0.381380163,-0.469638538,-0.205631577,0.256713111,-0.390737915,-0.581809902,0.459113819,0.324566038,-0.125751548,-0.288322003,-0.438784483,-0.563964466,0.5703405,0.578009602,0.579018187,-0.172653374,-0.199929209,-0.370171654,0.284686493,0.369212433,-0.271782854,0.244562561,0.255177233,-0.303216753,0.242748061,0.343791444,-0.887360487,1.184366116,0.670131989,-0.589952857,0.740735413,0.468726236,-0.717902528,1.216023541,0.611641951,0.200377438,0.297740902,-0.565656025,-0.627078569,-0.391893662,-0.452198286,-0.742486407,0.261171603,0.603785185
4,5,cytoskeleton,0.22873726,0.021664935,-0.267465302,0.359547638,-0.09849492,0.123568852,0.09079267,0.022490779,-0.004399298,0.047504795,-0.040217753,-0.183978515,0.538123215,0.085557278,-0.205418683,0.350029159,-0.066793538,0.203671068,0.073436416,-0.032594649,-0.059009439,0.141679695,-0.115545287,-0.316944523,0.503650902,0.100038088,-0.112133921,0.293494753,-0.051905959,0.199383011,0.070227295,-0.042976395,-0.063493684,0.15531399,-0.103359602,-0.363848509,0.459690566,0.098190985,0.033257504,0.217876442,0.002807689,0.164604844,0.093550541,-0.035786504,-0.048581849,0.131324734,-0.056191145,-0.362308569,0.424797032,0.090691714,0.195794463,0.191717723,0.059144605,0.12850946,0.117548387,-0.023872331,-0.030944615,0.104214662,-0.011441188,-0.369056186,0.406838188,0.086755162,0.315595774,0.178295128,0.085668645,0.09995377,0.127606559,-0.018852012,-0.019459407,0.086110652,0.019553514,-0.35683564,0.387733514,-0.464213492,-0.194462458,-0.224368837,0.382920675,0.031599376,-0.455931016,-0.56159014,-0.152458801,0.184531582,-0.017477268,-0.274131698,-0.243606206,-0.108518388,0.499677977,0.495971549,0.497500367,-0.048533012,-0.310864251,0.238181706,-0.294877818,-0.221899274,0.303311857,-0.339396721,-0.283221804,0.134132014,-0.197844964,-0.059872861,0.130438973,0.156080421,-0.289382503,0.243024057,-0.089704349,-0.329905866,-0.363202347,1.031623388,0.281731473,0.090032559,1.196911968,-0.596403691,-0.626762311,0.048271147,-0.109507589,-0.525085646,0.063135566,0.302420197
4,6,nucleoplasm,0.261658739,0.965472635,-0.444463249,0.574513741,-0.484236522,0.801128936,-0.79213978,-1.024334128,-0.973662488,0.905528869,-0.91609944,-0.878886164,-1.255745754,0.941474899,-0.394235836,0.544795982,-0.512086144,0.763278083,-0.770214821,-0.996714136,-0.946120494,0.880199886,-0.897411702,-0.952682642,-1.260485203,0.929455346,-0.407221949,0.525235182,-0.47253078,0.765880348,-0.745310897,-0.981050059,-0.935166196,0.880076126,-0.909939446,-0.971295603,-1.2559692,0.929932123,-0.458795308,0.535810982,-0.493390893,0.788037405,-0.742125177,-0.980239983,-0.940578477,0.897690787,-0.942376589,-1.030906583,-1.266750203,0.931095642,-0.506168398,0.440227844,-0.494785885,0.812896737,-0.737454039,-0.978607698,-0.94501904,0.914458006,-0.971047686,-1.096492573,-1.255972132,0.934574922,-0.537415354,0.340815699,-0.50443514,0.838075627,-0.73553828,-0.979461698,-0.951768941,0.931484847,-0.997281217,-1.155332208,-1.250836955,-0.509794702,-0.170214807,0.900834747,-0.215108831,-0.650726358,0.102809162,2.026185039,-0.754558184,0.465514609,0.56972552,1.426457875,0.847156054,0.772830181,-1.17037277,-1.005930975,-1.028852177,-0.575477708,0.861067019,0.64486647,-0.612272881,-0.628365475,0.620177789,-0.60122888,-0.613038962,0.583120612,-0.563056075,-0.571014259,0.684663691,-0.7003678,-0.639559517,0.845921265,-0.899525695,-0.79277974,0.842783336,-0.894876834,-0.776321151,-0.386081233,1.054106448,-0.1326872,1.977702792,2.320874714,2.091417416,1.899388155,-0.524814474,-0.67662154
4,7,structured cytoplasm,0.16642309,-0.667470732,0.747349324,-0.474544799,0.666994122,-0.850504869,0.835833947,0.79697772,0.841103687,-0.803562835,0.935409173,0.9419433,0.635784673,-0.721384107,0.541662448,-0.195125379,0.963405404,-0.816122432,0.928497224,0.852571004,0.86065897,-0.834230576,0.922768524,0.829095176,0.758657324,-0.746319168,0.434545372,0.071973689,1.00294803,-0.772727691,0.925444209,0.863089738,0.848615415,-0.832987985,0.889070493,0.690474763,0.832871936,-0.755964694,0.381301507,0.343512641,1.057044665,-0.75497795,0.927118691,0.864011042,0.842061453,-0.829884502,0.868150354,0.571705399,0.874567773,-0.761515834,0.396515971,0.503670709,1.208000702,-0.751239939,0.974918332,0.865881877,0.845593455,-0.835066118,0.868349892,0.504576717,0.894025584,-0.760744429,0.367520818,0.568592681,1.141420996,-0.724611019,0.923317114,0.848513795,0.827352796,-0.820798641,0.842466906,0.427983282,0.901039545,0.419310306,0.447670114,-0.487153724,-0.140404224,0.904452206,-0.420925271,-0.479432372,0.572566447,-0.991011259,-0.298484574,-0.468613712,-0.565395906,-0.615514669,0.641131698,0.689662517,0.689580068,-0.351438665,-0.151149719,-0.629996461,0.558913313,0.632351366,-0.515325308,0.499444252,0.502903078,-0.490371477,0.463727268,0.453630701,-1.331081494,1.576606642,1.135507624,-0.880797782,1.006409928,0.769841589,-0.939877668,1.407653792,0.776879474,0.006953014,0.932677298,-0.399765933,-0.527328524,0.004486588,-0.126806017,-0.499517642,-0.094462473,-0.122468955
4,8,ER,0.209192363,0.096391497,-0.273627205,0.102762372,-0.548978615,0.150299135,-0.397418649,-0.131774438,-0.149372269,0.126446238,-0.1586203,-0.059590885,0.032845883,0.095681512,-0.242883002,0.019349541,-0.560364275,0.129258586,-0.40046851,-0.138985935,-0.146486034,0.112240028,-0.145083418,0.001635227,0.002017578,0.096318734,-0.265400465,-0.073530773,-0.575886978,0.123931167,-0.411893515,-0.146363136,-0.1499331,0.103766819,-0.136935816,0.089340368,-0.033998124,0.093821424,-0.290602643,-0.125394742,-0.564769051,0.124994809,-0.410589876,-0.148444398,-0.150744784,0.098469894,-0.129629439,0.191839558,-0.056568404,0.095244078,-0.327462716,-0.160488852,-0.564695414,0.131439762,-0.41213685,-0.151703752,-0.154335124,0.101286446,-0.127989085,0.272278399,-0.070173419,0.091385496,-0.359552374,-0.179370547,-0.5749495,0.138079729,-0.415475888,-0.150132192,-0.154272551,0.102408703,-0.127211163,0.340906785,-0.079098604,-0.148247866,-0.043755481,-0.411110124,-0.315241465,-0.239681601,-0.205413772,-0.524644637,-0.137656554,0.427917186,-0.213290388,-0.245918083,-0.186511182,-0.400049665,0.416670623,0.416753625,0.416151866,0.089128857,0.460556471,0.089891416,-0.084118269,-0.10594452,0.052715582,-0.040005014,-0.06071805,0.113484915,-0.073911826,-0.182058325,0.169911723,-0.093747936,-0.224737621,0.060762299,-0.01751664,-0.087588517,-0.069726126,0.085969972,0.021208361,-0.205704561,-0.794405924,-0.420964966,-0.611656289,-0.641166138,-0.807923707,-0.765035994,-0.023612213,-0.003833524
4,9,plasma membrane,1,-1.767974409,3.065968277,-2.182206359,1.117222283,-2.324945736,1.705907848,1.793913738,1.975537863,-2.010460299,2.183294952,1.628827412,0.438653787,-1.922582462,3.611961744,-2.130812708,1.850476024,-2.632483663,2.352766112,2.040708476,2.256732261,-2.190126132,2.432428962,1.641499819,0.619479659,-1.993155541,3.589730615,-1.795335203,2.078671619,-2.71826563,2.539998546,2.136622995,2.347126737,-2.250673417,2.475242179,1.588915883,0.809540258,-2.014788157,3.249788212,-1.141572764,2.087092737,-2.725232739,2.569879812,2.161736297,2.354061047,-2.253787648,2.429448808,1.486480252,0.946543305,-2.014939473,2.872380341,-0.478565716,2.172280683,-2.677023887,2.605575012,2.160571546,2.327128226,-2.227247345,2.343378728,1.342692071,1.035702781,-2.012029996,2.26045665,-0.025317132,2.064786409,-2.600083344,2.543492211,2.148725693,2.286216019,-2.192181014,2.235577756,1.14691222,1.101349275,1.534481047,-0.902212305,-0.416212414,0.11022212,2.050202504,-0.46868736,-0.836577787,1.182724533,-0.943524645,-0.235355148,-0.452159185,-0.508697085,-0.4720825,0.592360926,0.649876721,0.647465173,-0.238334646,-0.710434734,-2.356678259,2.433534358,2.442660239,-2.32971966,2.230721771,2.420960428,-2.538599645,2.454447712,2.693013355,-1.688970038,1.158488289,2.043431231,-1.833962743,1.857309783,1.885162597,-1.827514223,1.275742469,2.089901064,0.715704442,-0.214001306,-0.535856003,-0.856588012,-0.929589174,-0.906867431,-1.217777076,0.472948974,0.450928098
4,10,nucleoplasm,0.157102321,0.959086212,-0.465623933,0.637027626,-0.615685772,0.823121768,-0.826880544,-1.018819015,-0.976655645,0.923865281,-0.953938681,-1.191437449,-1.301779069,0.93673575,-0.414856775,0.619643522,-0.645362496,0.762629045,-0.804265615,-0.992703961,-0.942018105,0.87784879,-0.901975043,-1.093395092,-1.355128165,0.926567367,-0.445768967,0.636271053,-0.649139358,0.76142843,-0.790342104,-0.980848091,-0.932248974,0.874215651,-0.909687571,-1.069415024,-1.37572516,0.92512931,-0.498483715,0.549613748,-0.66471724,0.781346215,-0.78582028,-0.977515046,-0.934018586,0.88944323,-0.938801893,-1.105546212,-1.378499178,0.9275679,-0.565947657,0.417694094,-0.676782178,0.807322552,-0.783824804,-0.978690097,-0.9408006,0.907675294,-0.970832418,-1.170030259,-1.383435286,0.930831569,-0.611863326,0.298457031,-0.679946408,0.833192582,-0.780294029,-0.979542148,-0.946900364,0.925148305,-0.998746764,-1.24070878,-1.380023747,-0.512198313,-0.173460863,2.087925302,-0.32062757,-0.689791772,0.0990292,1.974631994,-1.059583767,0.183345967,0.578702783,1.915188837,0.335248838,1.778928551,-2.578668277,-2.233318683,-2.257032626,-0.279263399,0.493990919,0.655639543,-0.621037845,-0.638281061,0.621833285,-0.602211329,-0.614289521,0.592073718,-0.569108726,-0.581197553,0.955324172,-1.088866819,-0.825634223,0.910583495,-0.99129021,-0.83589507,1.099067693,-1.410223806,-0.997376884,-0.385344842,1.019418094,0.591527318,1.938492831,2.265235645,2.0581526,2.090061932,-0.524814474,-0.675281244
4,11,ER,0.205456395,-0.739432748,0.473641708,-0.803886813,-0.250563148,-0.798993868,0.119070256,0.667126766,0.704740464,-0.813335874,0.78053175,0.874995283,0.239146561,-0.764071818,0.305827167,-0.625581923,-0.218654337,-0.730143081,0.156339993,0.677675023,0.689860496,-0.796999701,0.728001993,0.807804892,0.335773308,-0.75696911,0.233697384,-0.422930137,-0.208209711,-0.664174265,0.165972768,0.668465895,0.662599531,-0.751287639,0.666723652,0.693223487,0.415518426,-0.753346984,0.257887629,-0.171833692,-0.120925406,-0.635344608,0.223145057,0.673444083,0.661507277,-0.722557432,0.640224749,0.590395275,0.470142331,-0.738888305,0.061119619,0.034246862,-0.172066564,-0.572522307,0.184627955,0.650573283,0.627818018,-0.67677327,0.577597088,0.476244391,0.501697676,-0.745740485,0.08315829,0.16919338,-0.047386076,-0.598157558,0.278527988,0.676260123,0.657202149,-0.68739754,0.596421514,0.387009285,0.530037234,0.615217735,-0.011118924,-0.437393558,-0.267075084,0.667890101,0.056618551,-0.472496813,0.564544128,-0.327105019,-0.213601846,-0.37426192,-0.304861755,-0.516465915,0.485726478,0.494920723,0.492876634,-0.007120855,0.026968911,-0.839575734,0.793422161,0.81103964,-0.860505106,0.825429773,0.834147228,-0.852660352,0.891954053,0.757592203,-0.836596542,0.946250943,0.72168268,-0.914391022,1.054099855,0.797733669,-1.051716066,0.826999574,1.031107313,-0.11664279,-0.819574745,-0.214348036,-0.487688926,-0.822346383,-0.850640719,-1.007279327,-0.024496217,-0.037243675
4,12,nucleoplasm and cytoplasm,0.22414021,-0.258085647,0.03301726,0.242183108,0.815662695,-0.242717588,0.720107764,0.371606412,0.359700515,-0.289400384,0.346694798,0.228267114,0.744896868,-0.199658312,-0.061892831,0.388673949,0.857411006,-0.066081955,0.648526292,0.317684738,0.264260621,-0.162061438,0.189815885,-0.047316813,0.801901489,-0.178394752,-0.075927589,0.569173648,0.875074506,-0.001666026,0.629911337,0.297968551,0.230200406,-0.102728373,0.130701039,-0.26526437,0.814108125,-0.170965891,-0.164023413,0.740571631,0.8121527,0.024462876,0.580047395,0.283715893,0.213209171,-0.078372334,0.104142172,-0.424356869,0.804438519,-0.164985148,-0.087140459,0.736884158,0.824561348,0.014513856,0.573508648,0.276623178,0.212534959,-0.080131317,0.118219697,-0.511003484,0.786922419,-0.165237503,-0.108904462,0.754657016,0.91931997,-0.035003242,0.628640151,0.285074289,0.233096765,-0.11805242,0.168435915,-0.528951728,0.770844456,-0.261280027,-0.018337349,-0.412549445,0.04022725,0.306402539,-0.350245137,-0.262439953,0.10476929,-0.148925966,-0.222544953,-0.242286785,-0.131457039,-0.46347745,0.652196977,0.705530666,0.706141996,-0.426086785,-0.140948153,-0.017342485,-0.062903027,0.033295214,0.095429418,-0.141361729,-0.071658122,0.016096046,-0.097830627,0.059200518,-0.375807251,0.661629819,0.178717048,-0.032214782,0.135634894,-0.036857695,-0.156247206,0.854714404,0.018651631,-0.147671068,0.701039218,-0.144834235,-0.179284293,0.197442475,0.372645698,-0.078802436,-0.144476215,0.036456365
4,13,ERGIC,0.372785381,0.00488384,-0.148701636,0.284291792,0.203544712,0.032438101,0.214589478,0.083731533,0.069079222,-0.014430106,0.069196586,0.04604897,0.599910932,0.056035482,-0.171021087,0.377703604,0.253601877,0.137917601,0.190232634,0.03685059,0.001813617,0.0758974,-0.032499396,-0.1786191,0.628300397,0.067575783,-0.141033447,0.449237216,0.257683397,0.148375975,0.176462475,0.026777917,-0.008331493,0.093770154,-0.037912888,-0.261766433,0.602680067,0.069575633,-0.104787205,0.52266076,0.275243545,0.123536035,0.173296128,0.025350803,-0.002458141,0.078505997,-0.006833122,-0.265709121,0.569251357,0.068049035,-0.037621941,0.495900291,0.264429019,0.094892351,0.158522802,0.024764938,0.004699195,0.062111774,0.025511974,-0.222326308,0.533219628,0.062985317,0.073951982,0.443519426,0.28831624,0.055638861,0.161934426,0.029969898,0.017914816,0.034136409,0.071499283,-0.139454917,0.502103213,-0.401763301,-0.152772141,-0.334954328,-0.028288494,-0.055571473,-0.390028076,-0.778675773,-0.054253703,0.67871609,-0.169963563,0.077092132,-0.133335549,-0.266569198,0.57524857,0.63551383,0.635843216,-0.361063813,-0.270718534,0.193215299,-0.239794826,-0.181099571,0.248059651,-0.283074782,-0.221759977,0.138181141,-0.18949795,-0.070425857,-0.179008792,0.44726336,0.012040618,0.046641361,0.06521803,-0.097375784,-0.215204513,0.812545772,0.143883717,-0.109186746,-0.766119013,-0.544350593,-0.841637848,-0.865619589,-0.966909433,-0.817190652,0.138183196,0.071273332
4,14,ER,0.093937089,0.020444394,-0.268451818,0.452191259,0.348666574,0.179612084,0.32143594,0.069696498,0.008507479,0.087682093,-0.085782495,-0.28682637,0.624427549,0.072738291,-0.216543294,0.44581445,0.266532271,0.205663703,0.221821437,0.024953197,-0.029028919,0.13898542,-0.114069937,-0.345843847,0.580032452,0.084813747,-0.150901891,0.474625561,0.241634461,0.156459207,0.194315636,0.014388276,-0.021542307,0.115495109,-0.059828925,-0.282911798,0.504890434,0.081237948,-0.065080446,0.445682651,0.209189457,0.100142923,0.167662368,0.016760267,-0.005585788,0.0758298,0.005143231,-0.168576837,0.441383748,0.072027926,0.033055054,0.399291813,0.190567972,0.047533781,0.151089824,0.024652908,0.014046975,0.038214362,0.06189162,-0.072832271,0.402701931,0.061754242,0.135252362,0.347518513,0.169438491,0.000514153,0.134295075,0.032038996,0.029631484,0.007308621,0.109692254,0.041593701,0.368692971,-0.462312454,-0.167946478,-0.263172156,0.011867955,-0.203479113,-0.327052012,-0.840539297,-0.125434575,0.90653752,-0.179643916,-0.333922683,0.004719237,-0.120932747,0.559221603,0.509655788,0.513943121,-0.233576834,-0.541076891,0.326117651,-0.336142647,-0.3219334,0.345572195,-0.357193921,-0.334428066,0.335430921,-0.359134971,-0.292399447,0.390817509,-0.294510538,-0.436627084,0.369438649,-0.315375449,-0.398919721,0.356568842,-0.137335196,-0.376818386,-0.222934949,-1.246556348,-0.385811381,-0.942229092,-1.143542285,-1.293991144,-1.028873028,0.060816965,-0.047189108
